Id,Sentences,Aspects,Polarities
es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15,['Buen ambiente con vistas al puerto_  estupenda comida_ los arroces muy ricos_ el servicio atento y profesional.'],"['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_barceloneta_46_SusyGallego_2012-12-11,"['Calidad y buen servicio_ son los adjetivos ', 'para describir a este ya clásico en Barcelona.']","['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_barceloneta_47_Fast_65_2012-12-07,"['Cena de pareja en restaurante especial para nosotros.', 'Preparación de los platos_ pescado en los dos casos_ correcta pero presentación dejaba mucho que desear.', 'Servicio tan atento que al final se hace pesado_ urgencia por vaciar los platos de los entrantes compartidos queriendo continuamente servirnos.', '11:00 de la noche cocineros empiezan a limpiar cocina; el olor a plancha_ pescado y detergente invade la sala.', 'Postres nada atractivos_ la misma carta de postres de los últimos 15 años.', 'Una pena_ no creo que volvamos']","['SERVICE', 'AMBIENCE', 'FOOD', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative', 'negative', 'negative']"
es_barceloneta_48_AlbertFrancesch_2012-11-16,['Como siempre_ servicio muy correcto_ rápido y excelente comida.'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_barceloneta_54_MiguelMercadoVidal_2012-06-24,"['Comedor espacioso.', 'Inmejorables vistas.', 'Servicio atento al cliente.', 'Ambiente familiar.', 'Cocina inmejorable.', 'Notable en general.']","['AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_barceloneta_57_GemmaAsensio_2012-05-20,"['Pescado y marisco muy fresco y sabroso.', 'La terraza por la noche_ si el tiempo acompaña_ genial (pedirla al hacer la reserva)']","['FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_barceloneta_58_AlbertoFernandezMarin_2012-05-20,['Muy satisfactoria_ recomedare este restaurante entre mis allegados.'],['RESTAURANT'],['positive']
es_barceloneta_59_JosepLluisTomasSavall_2012-05-13,"['La comida es buena y el local agradable pero ""permitian fumar"" inconcebible en una zona que decian ""terraza"" y que estaba comunicada con el salon y con toldos bajados.', 'Que si me molestaba me cambiaban de mesa!!!!!_ despues de tanto tiempo de aplicacion de la ley yo me tenia que cambiar!!!!!']","['FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'negative', 'negative']"
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07,"['A pesar de ser un restaurante de pescado y marisco_ mi marido encontró buenísimo el filete a la pimienta verde que pidió.', 'El trato muy bueno.', 'Yo pedí una mesa bien situada y atendieron la petición_ nos dieron una con muy buenas vistas.']","['FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_barceloneta_62_VictorPeraltaCalonge_2012-04-04,['Celebramos el cumpleaños de mi pareja y todo fue perfecto.'],['RESTAURANT'],['positive']
es_barceloneta_65_JavierFarreDomingo_2012-03-04,"['Buen servicio_ con mucha paciencia y siempre presentes.', 'Del menu 3 un buen 2ºplato_ el primero_ de pica-pica_ un poco pobre.']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'negative', 'neutral']"
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17,"['Seleccioné el restaurante para celebrar mi cumpleaños y me encanto a mi y a todos_ la única cosa es que la próxima vez pediremos un poco más alejados de la cocina pq hay mucho jaleo en esa zona.', 'Me hubiera gustado en primera línea a la cristalera_ pero cuando reservé me comentaron que no había sitio_ otra vez será.', 'En general todo muy bien y recomendable.', 'Tienen un servicio rápido y eficiente.']","['RESTAURANT', 'AMBIENCE', 'SERVICE']","['positive', 'negative', 'positive']"
es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11,['Buena calidad en los productos y un muy buen servicio recibido.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_barceloneta_6_Antonio_2015-08-19,"['<->Nada negativo.', '<+>Excelente recepción y incorporación a la mesa.', '<+>Rapidísima atención por parte del Maitre y de los camareros.', '<+>Sugerencias de entrantes y platos principales excelentes_ claras y concisas.', '<+>Todo perfecto.']","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
es_barceloneta_73_EudaldCapdevilaPuigcercos_2011-10-10,"['Hace años que lo conozco.', 'Excelente_ como siempre.']",['RESTAURANT'],['positive']
es_barceloneta_75_HectorLuisMorenoG_2011-09-25,['Excelente_ lo recomiendo.'],"['SERVICE', 'RESTAURANT']","['positive', 'positive']"
es_barceloneta_81_JoseMariaPascualBurgues_2011-06-06,['Algunos platos son excesivamente caros teniendo en cuenta la cantidad presentada_ pero no nos ha sorprendido.'],"['FOOD', 'RESTAURANT']","['negative', 'negative']"
es_barceloneta_84_Manel_2011-04-17,"['Hoy hemos comido en el Barceloneta.', 'Tal y como dicen los foros y opinion_ la calidad del producto es muy buena y la relación calidad precio (de la comida) aceptable.', 'El vino tiene un precio totalmente excesivo (3 veces el precio en la tienda.)', 'Respecto del servicio y del lugar indicar que aunque el servicio es bueno_ este parece más de un restaurante de menú que no de un restaurnate de 70 euros por persona (deprisa_ deprisa_ deprisa).', 'La distancia entre mesas es digna de un restaurante de Menú.', 'En geenral está bien_ pero si cuidasen esos pequeños detalles (sobre todo la distancia entre mesas) sería superior.']","['FOOD', 'FOOD', 'DRINKS', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'negative', 'neutral', 'negative', 'positive']"
es_barceloneta_86_PilarVinaixaBlade_2011-04-02,['Perfecto... Como siempre ...'],['RESTAURANT'],['positive']
es_barceloneta_87_Lonly_2011-03-23,"['Un buen lugar para comer buen marisco y pescado en un entorno privilegiado y en un local amplio_ luminoso y agradable_ aunque algo ruidoso (es muy grande).', 'Muy buen servicio y muy cómodo (te aparcan el coche).']","['FOOD', 'AMBIENCE', 'SERVICE', 'RESTAURANT']","['positive', 'conflict', 'positive', 'positive']"
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30,"['Fui_ una vez más_ con un amigo a comer al Restaurante Barceloneta.', 'Nunca defrauda.', 'Productos de calidad óptima_ elaborados magníficamente.', 'Siempre es igual de excelente_ con un servicio impecable.', 'Un Jefe de Sala que siempre recuerda y saluda a los cliente habituales_ aunque hayan pasado meses desde la última vez que visitaron el restaurante.', 'Un valor seguro.', 'Un ""Blue chip"" de la restauración.']","['RESTAURANT', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
es_barceloneta_90_RoserFerrerJarque_2011-02-27,['Es dificil decidir que es lo más destacable_ el servicio_ la comida...'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_barceloneta_93_JoseMJodarToledo_2011-01-04,['Ambiente un poco cargado_ servicio correcto_ buena relación calidad/precio.'],"['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['negative', 'positive', 'positive', 'positive', 'positive']"
es_barceloneta_95_Berta_2010-12-14,"['Es de los pocos sitios que aun quedan donde se paga en función de como se come.', 'No es barato pero al menos la calidad esta de acorde con el precio.', 'Lo recomiendo.']","['RESTAURANT', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_barceloneta_98_XavierSoler_2010-10-30,"['Muy buen restaurante.', 'Comida y vistas excepcionales.']","['RESTAURANT', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive']"
es_barceloneta_99_JoseRuizMartos_2010-10-12,['Como siempre excelente.'],['RESTAURANT'],['positive']
es_bodega-de-chema-la-zaragoza_comment-3991,['Hemosido con la idea de tomar el Menú degustación de las Jornadas de la huerta y el cabrito y aunque nos han ofrecido la posibilidad de otras opciones_ hemos tomado el que teníamos pensado_ respecto al menú_ nada que objetar_ todo perfecto y de acuerdo a las expectativas_ el servicio totalmente correcto y diligente sin caer en la pesadez_ total una velada perfecta_ como para repetir y recomendar. '],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4031,"['Fuimos a probar el menu del cava.', 'Ya conocemos el restaurante desde hace tiempo_ asi que pensabamos que ibamos sobre seguro.', 'Lo unico que puedo decir es que la calidad de lo que comimos fue estupenda_ pero nos sorprendio la cantidad_ que era mas bien escasa. ']","['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'negative', 'conflict']"
es_bodega-de-chema-la-zaragoza_comment-4094,"['Reservamos a través  de la pagina web y el menú no nos decepciono_ elegimos el menú del cabritillo y lo que nos esperábamos_ buena calidad y cantidad mas que aceptable.', 'Si pudiera ser un poco mas barato seria perfecto. ']","['FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'neutral', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4145,"['Espectacular_ ya dos veces que vamos y me encanta ir a este restaurante.', 'El cabrito_ genial.', 'Da una pena no acabarse las patatas_ que encima estaban muy buenas…  ', 'Del resto del menú_ muy rico.', 'Merece la pena ir. ']","['RESTAURANT', 'FOOD']","['positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4165,"['Buena comida_ a un precio razonable y con un gran servicio.', 'El asado muy bueno. ']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'neutral', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4180,"['Ultimamente hemos ido en varias ocasiones a la Bodega de Chema.', 'La especialidad del restaurante (cabrito con patatas) es espectacular.', 'Además es en el único sitio en el que se puede comer con garantías y gran calidad.', 'Raciones generosas y precios cerrados sin sorpresas_ lo cual es muy raro actualmente.', 'Es decir_ relación calidad precio muy buena.Los entrantes excelentes (mi debilidad es el huevo pochado).', 'No perderse el sorbete de mojito.', 'Ya hemos repetido y volveremos a hacerlo. ']","['FOOD', 'FOOD', 'FOOD', 'DRINKS', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4200,['Muy bien '],['RESTAURANT'],['positive']
es_bodega-de-chema-la-zaragoza_comment-4202,"['Fuimos seis personas para una celebración familiar_ era nuestra primera vez allí_ pedimos el menú de las setas y nos gustó muchísimo_ todo muy bien cocinado_ cantidades razonables_ unas combinaciones de sabores exquisitas_ nos quedamos muy satisfechos y con ganas de volver otra vez.', 'El servicio fue bien_ rápido y sin problemas.', 'Espero que sigan siempre con afán de superación y dando la mayor calidad posible_ con precios razonables. ']","['FOOD', 'SERVICE', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4255,"['La cena nos ha gustado mucho_ tanto el menú como la presentación y el servicio.', 'La carta de vinos y el cava también.', 'Hemos estado muy a gusto.', 'La relación calidad-precio muy bien.', 'Repetiremos.', 'FELIZ AÑO ']","['FOOD', 'SERVICE', 'DRINKS', 'RESTAURANT', 'FOOD']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4256,"['Fabuloso comienzo de año con una comida estupenda y una estancia genial tanto por el ambiente como por el agradable trato recibido_ como en anteriores veces_ repetiremos.', 'Feliz Año. ']","['FOOD', 'AMBIENCE', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4292,['La comida la verdad muy buena pero la oferta q sale aqui luego no es la mismo de alli me salio  5€ mas caro por pers el menu.por lo demas bastante bien '],"['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'negative', 'conflict']"
es_bodega-de-chema-la-zaragoza_comment-4293,"['Hola Ursula.', 'No te salió más caro_ lo que ocurrió es que comisteis el menú del cabrito de 32 euros_ no el menú de grupos de 27 que reservaste (32-27=5 euros).', 'El motivo es que fuisteis dos personas a tomar el menú de grupos y eso no es posible_ para dos personas está disponible el de 32 y el de 36_ y os sirvieron y disfrutásteis el de 32_ y me alegro mucho que os gustara_ eso es lo que pasó_ lo importante en cualquier caso es que salierais contentos.', 'Un saludo. ']",[],[]
es_bodega-de-chema-la-zaragoza_comment-4326,"['La experiencia en el restaurante “La Bodega de Chema”_ ha sido una experiencia muy agradable tanto para mi como para la persona que me acompañaba.', 'Decir que la atención por parte de las personas que trabajan en este restaurante fue amable y educada.', 'Toda la comida fue de nuestro agrado pero el cabrito al horno fue realmente espectacular.', 'Un punto a tener muy en cuenta es que en el momento en el cual solicité la cuenta_ esta no tenía ningún incremento_ siendo exactamente la cantidad que marcaba el menú elegido y reservado por de internet.', 'Tal ha sido mi satisfacción que este es un lugar que ya he recomendado a varios de mis amigos.', 'Creo que es algo perfecto tanto para ir en pareja como con los amigos y pienso que nadie que se acerque a cenar_ quedará insatisfecho. ']","['RESTAURANT', 'SERVICE', 'FOOD', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4331,"['Comimos mi marido y yo en el restaurante el sábado pasado_ el menú temático de la trufa y el cabrito_ es estupendo_ equilibrado_ bueno quizas demasiado_ pero nosotros somos de buen comer y sabemos apreciar lo bueno.', 'Nos sirvieron con agilidad_ sin esperas.', 'El vino HEREDAD “RED”_ delicioso y agradable de tomar.', 'Es interesante el precio_ incluyendo el IVA_ la calidad de los platos lo merece.', 'Seguid así y seguiréis llenando el comedor como siempre. ']","['FOOD', 'SERVICE', 'DRINKS', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4344,"['Salimos encantadas del restaurante.', 'La comida fue excelente y el servicio inmejorable.', 'Pienso ponerlo en la lista de mis favoritos ']","['RESTAURANT', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4366,"['Estupendo el cabrito.', 'Muy bueno el detalle de la casa y los entrantres_ asi como también una tabla de quesos antes de los postres.', 'Todo muy recomendable. ']","['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4370,"['La comida muy bien_ estupenda_ servicio bueno_ un poco lentos.', 'Faltó que la casa invitase a un chupito al final. ']","['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'neutral', 'negative']"
es_bodega-de-chema-la-zaragoza_comment-4372,"['Un menú rico.', 'Me ha encantado poder degustar tres entrantes y elegir un segundo.', 'Servicio amable y profesional.', 'Un detalle poder llevarse la comida que sobraba (iba con una persona mayor que no come mucho y le han puesto la corvina sobrante en un envase).', 'Sitio a recordar. ']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4548,"['Una velada estupenda.', 'Servicio inmejorable y la cena fantástica.', 'A destacar el cabrito y el sorbete de mandarina_ simplemente delicioso.', 'Toda la cena regada con un gran vino que nos recomendaron en el restaurante.', 'Volveremos seguro.', 'Recomendable 100/100 ']","['RESTAURANT', 'SERVICE', 'FOOD', 'DRINKS']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4561,['Como siempre_ perfecto….Muy buena relacion calidad precio y un gran servicui '],"['RESTAURANT', 'FOOD', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4728,"['Ayer para San Valentín pedimos el cabrito para encargar (que se puede hacer).', 'Como siempre_ fabuloso_ además con sólo calentar el horno a 180º durante un momento_ luego calientas durante 5 minutos_ le echas salsa y a comer.', 'Lo comento por si nadie lo sabe… ']","['FOOD', 'RESTAURANT']","['positive', 'positive']"
es_bodega-de-chema-la-zaragoza_comment-4783,"['Perfecto.', 'Nos ha gustado.', 'Servicio excelente.', 'Comida exquisita.', 'Trato profesional y muy amable ']","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
es_cafe-meccano-gastrobar-zaragoza_comment-3143,"['Estuve el Sábado pasado y la verdad es que me gustó mucho.Moderno_diferente_buen servicio_carta divertida y original.', 'Las mini hamburguesas de ternasco_ibérico y buey ya de por si merecen una visita. ']","['RESTAURANT', 'SERVICE', 'FOOD', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
